YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,WS10M_MAX,WS10M_MIN,,Date
2010,12,19,31.14,11.69,-253.7,0,6.3,2.64,,2010-12-19
2010,12,20,30.5,12.08,-254.74,0,8.12,3.34,,2010-12-20
2010,12,21,30.51,13.36,-255.99,0,8.52,3.5,,2010-12-21
2010,12,22,30.33,14.15,-256.98,0.04,8.51,2.97,,2010-12-22
2010,12,23,31.01,14.38,-256.52,0.08,7.62,2.64,,2010-12-23
2010,12,24,30.62,15.99,-258.52,0.03,5.71,2.35,,2010-12-24
2010,12,25,29.2,15.76,-259.71,0.16,6.44,1.98,,2010-12-25
2010,12,26,29.55,17.2,-260.81,0.53,7.41,3.02,,2010-12-26
2010,12,27,28.42,16.97,-261.7,0.17,9.09,4.32,,2010-12-27
2010,12,28,28.08,15.51,-260.57,0.01,8.95,3.72,,2010-12-28
2010,12,29,29.83,14.19,-257.51,0.04,7.52,3.46,,2010-12-29
2010,12,30,28.94,15.01,-259.21,0.04,7.46,3.23,,2010-12-30
2010,12,31,29.24,14.98,-258.89,0.02,7.09,3.16,,2010-12-31
2011,1,1,29.41,14.65,-258.4,0,8.02,3.67,,2011-01-01
2011,1,2,28.65,14.45,-258.95,0.02,9.15,4.16,,2011-01-02
2011,1,3,28.97,15.21,-259.39,0.02,7.85,2.89,,2011-01-03
2011,1,4,29.9,14.75,-257.99,0.04,7.17,2.66,,2011-01-04
2011,1,5,31.12,13.62,-255.66,0.03,6.12,1.29,,2011-01-05
2011,1,6,31.39,15.62,-257.38,0,7.02,2.75,,2011-01-06
2011,1,7,31.22,14.42,-256.35,0,8,2.38,,2011-01-07
2011,1,8,30.65,13.01,-255.52,0,8.48,3.3,,2011-01-08
2011,1,9,30.3,11.93,-254.78,0,6.38,3.05,,2011-01-09
2011,1,10,31.03,12.7,-254.82,0,7.06,2.62,,2011-01-10
2011,1,11,31.65,13.4,-254.9,0.01,7.23,2.45,,2011-01-11
2011,1,12,30.91,14.12,-256.36,0.01,7.99,2.93,,2011-01-12
2011,1,13,31.22,14.99,-256.92,0,7.98,3.48,,2011-01-13
2011,1,14,30.8,14.9,-257.25,0,8.91,3.32,,2011-01-14
2011,1,15,30.61,15.87,-258.41,0,6.47,2.2,,2011-01-15
2011,1,16,31.4,14.26,-256.02,0,6.24,2.54,,2011-01-16
2011,1,17,31.83,14.94,-256.27,0.01,6.98,2.52,,2011-01-17
2011,1,18,30.87,14.34,-256.63,0,7.86,2.95,,2011-01-18
2011,1,19,28.77,15.96,-260.34,0,6.8,3.12,,2011-01-19
2011,1,20,29,16.16,-260.31,0.04,6.84,1.85,,2011-01-20
2011,1,21,29.05,16.59,-260.69,0,7.84,3.4,,2011-01-21
2011,1,22,30.49,14.64,-257.29,0.01,9.84,5.37,,2011-01-22
2011,1,23,30.65,15.54,-258.04,0.02,10.55,5.48,,2011-01-23
2011,1,24,29.8,15.94,-259.28,0,12.43,5.12,,2011-01-24
2011,1,25,30.41,14.11,-256.85,0,11.85,6.08,,2011-01-25
2011,1,26,31.37,13.9,-255.67,0,10.76,5.21,,2011-01-26
2011,1,27,30.96,14.51,-256.7,0,11.24,5.86,,2011-01-27
2011,1,28,30.87,14.55,-256.83,0,11.65,5.8,,2011-01-28
2011,1,29,31.72,15.02,-256.45,0,10.14,3.29,,2011-01-29
2011,1,30,31.52,16,-257.63,0.01,6.45,0.59,,2011-01-30
2011,1,31,29.6,17.55,-261.11,1.35,6.3,2.12,,2011-01-31
2011,2,1,31.73,17.16,-258.58,0.01,9.25,4.35,,2011-02-01
2011,2,2,31.37,15.92,-257.7,0.12,8.12,3.19,,2011-02-02
2011,2,3,32.69,17.42,-257.88,0.03,7.2,2.75,,2011-02-03
2011,2,4,30.6,15.71,-258.26,0,11.7,4.46,,2011-02-04
2011,2,5,30.61,14.58,-257.13,0,11.49,5.43,,2011-02-05
2011,2,6,31.73,13.63,-255.06,0,10.41,4.12,,2011-02-06
2011,2,7,31.63,13.55,-255.06,0,9.09,3.48,,2011-02-07
2011,2,8,32.73,14.06,-254.47,0,8.66,2.39,,2011-02-08
2011,2,9,33.48,13.59,-253.27,0,7.21,2.33,,2011-02-09
2011,2,10,33.01,13.65,-253.79,0,6.69,2.98,,2011-02-10
2011,2,11,33.08,13.47,-253.53,0.02,5.83,2.7,,2011-02-11
2011,2,12,33.34,14.42,-254.22,0.02,6.03,2.07,,2011-02-12
2011,2,13,31.55,16.54,-258.14,0.68,4.96,0.25,,2011-02-13
2011,2,14,29.4,18.19,-261.93,0.54,3.46,0.45,,2011-02-14
2011,2,15,28.97,17.57,-261.75,1.06,5.2,0.12,,2011-02-15
2011,2,16,27.19,17.41,-263.37,3.46,5.91,2.16,,2011-02-16
2011,2,17,30.88,17.43,-259.7,1.18,6.95,1.89,,2011-02-17
2011,2,18,31.93,18.55,-259.77,1.25,8.06,2.27,,2011-02-18
2011,2,19,32.52,15.52,-256.15,0,10.29,5.37,,2011-02-19
2011,2,20,31.97,14.73,-255.92,0,12.09,4.13,,2011-02-20
2011,2,21,32.23,14.4,-255.33,0,9.49,3.9,,2011-02-21
2011,2,22,31.56,15.55,-257.13,0.2,8.17,4.17,,2011-02-22
2011,2,23,31.4,16.02,-257.77,0.09,9.4,4.62,,2011-02-23
2011,2,24,31.69,15.62,-257.08,0,10.95,5.18,,2011-02-24
2011,2,25,32.06,14.3,-255.39,0,10.27,4.27,,2011-02-25
2011,2,26,32.58,14.83,-255.39,0,8.25,4.55,,2011-02-26
2011,2,27,32.44,14.9,-255.6,0,10.03,5.42,,2011-02-27
2011,2,28,32.53,14.33,-254.95,0,10.67,5.49,,2011-02-28
2011,3,1,32.58,14.74,-255.31,0,10.3,5.24,,2011-03-01
2011,3,2,32.67,15.03,-255.51,0,9.77,5.48,,2011-03-02
2011,3,3,32.99,15.4,-255.56,0,9.59,5,,2011-03-03
2011,3,4,32.66,16.06,-256.54,0,9.88,4.5,,2011-03-04
2011,3,5,32.77,16.15,-256.52,0.02,7.96,3.34,,2011-03-05
2011,3,6,32.4,17.35,-258.1,0.08,7.12,2.05,,2011-03-06
2011,3,7,31.26,16.62,-258.51,0.68,8.56,3.09,,2011-03-07
2011,3,8,31.65,16.34,-257.84,0.16,10.34,4.76,,2011-03-08
2011,3,9,31.44,16.9,-258.6,0.01,11.32,5.12,,2011-03-09
2011,3,10,31.16,16.12,-258.1,1.12,11.04,5.38,,2011-03-10
2011,3,11,32.1,16.07,-257.13,0.84,8.82,4.2,,2011-03-11
2011,3,12,33.17,16.48,-256.46,0.54,6.99,2.9,,2011-03-12
2011,3,13,30.55,18.54,-261.13,4.39,7.27,3.41,,2011-03-13
2011,3,14,30.74,17.28,-259.68,1.14,8.77,3.65,,2011-03-14
2011,3,15,30.78,17.27,-259.63,1.58,9.11,3.58,,2011-03-15
2011,3,16,29.83,17.3,-260.62,0.4,8.05,0.95,,2011-03-16
2011,3,17,26.33,18.04,-264.86,0.5,7.6,0.5,,2011-03-17
2011,3,18,30.7,15.3,-257.76,0.67,5.64,2.18,,2011-03-18
2011,3,19,30.1,16.27,-259.32,0.64,7.73,2.25,,2011-03-19
2011,3,20,31.46,14.88,-256.57,0.12,7.62,2.73,,2011-03-20
2011,3,21,30.92,15.62,-257.85,0.2,7.66,3.02,,2011-03-21
2011,3,22,31.81,16.44,-257.78,0.14,7.09,2.68,,2011-03-22
2011,3,23,33.19,16.83,-256.79,0.03,6.12,2.53,,2011-03-23
2011,3,24,33.18,16.51,-256.49,0.02,8.85,3.41,,2011-03-24
2011,3,25,33.08,16,-256.07,0.01,8.66,4.27,,2011-03-25
2011,3,26,33.59,16.52,-256.08,0,8.22,4.06,,2011-03-26
2011,3,27,32.22,16.44,-257.38,0.03,8.68,3.75,,2011-03-27
2011,3,28,33.3,16.33,-256.18,0.03,6.76,3.28,,2011-03-28
2011,3,29,32.84,18.73,-259.03,0.03,8.05,3.26,,2011-03-29
2011,3,30,32.66,17.13,-257.62,0.05,8.42,3.96,,2011-03-30
2011,3,31,32.83,17.37,-257.69,0.07,8.23,3.91,,2011-03-31
2011,4,1,32.78,15.94,-256.31,0,9.48,4.48,,2011-04-01
2011,4,2,31.46,16.45,-258.14,0.13,8.69,4.46,,2011-04-02
2011,4,3,30.57,18.17,-260.74,0.14,8.29,4.38,,2011-04-03
2011,4,4,28.8,18.71,-263.06,0.27,9.02,3.92,,2011-04-04
2011,4,5,32.1,17.15,-258.2,0.05,8.61,4.15,,2011-04-05
2011,4,6,31.85,17.86,-259.17,0.11,8.1,3.91,,2011-04-06
2011,4,7,31.62,18.6,-260.13,0.06,6.51,3.38,,2011-04-07
2011,4,8,31.9,18.59,-259.84,0.24,7.42,4.27,,2011-04-08
2011,4,9,32.58,18.23,-258.81,0.22,6.65,2.23,,2011-04-09
2011,4,10,30.92,16.56,-258.79,1.03,7.55,2.53,,2011-04-10
2011,4,11,31.87,16.96,-258.24,2.63,8.16,4.23,,2011-04-11
2011,4,12,30.54,17.24,-259.85,1.06,8.52,3.53,,2011-04-12
2011,4,13,30.89,16.49,-258.75,1.34,8.48,4.02,,2011-04-13
2011,4,14,30.82,17.19,-259.52,2.73,8.21,4.72,,2011-04-14
2011,4,15,29.94,17,-260.2,2.78,7.88,4.91,,2011-04-15
2011,4,16,30.4,16.54,-259.28,1.12,8.33,5.02,,2011-04-16
2011,4,17,29.92,16.24,-259.47,1.91,9.45,4.3,,2011-04-17
2011,4,18,30.53,16.96,-259.58,2.4,8.88,5.37,,2011-04-18
2011,4,19,29.65,17.12,-260.63,0.95,8.61,5.3,,2011-04-19
2011,4,20,30.06,17.23,-260.31,0.46,7.29,3.37,,2011-04-20
2011,4,21,30.71,15.44,-257.88,0.4,7.93,3.54,,2011-04-21
2011,4,22,31.17,17,-258.98,1.2,7.62,3.52,,2011-04-22
2011,4,23,29.75,17.6,-261,0.87,7.01,1.91,,2011-04-23
2011,4,24,30.65,16.97,-259.46,1.39,6.16,1.66,,2011-04-24
2011,4,25,28.1,17.98,-263.03,1.78,6.23,1.3,,2011-04-25
2011,4,26,27.32,17.4,-263.23,2.19,5.13,1.6,,2011-04-26
2011,4,27,24.85,18.01,-266.31,13.35,5.55,1.7,,2011-04-27
2011,4,28,26.69,16.33,-262.79,7.58,6.14,1.98,,2011-04-28
2011,4,29,25.87,16.35,-263.63,0.96,4.59,1.97,,2011-04-29
2011,4,30,27.87,16.05,-261.33,0.3,5.05,2.02,,2011-04-30
2011,5,1,29.69,16.13,-259.6,1.31,4.68,2.17,,2011-05-01
2011,5,2,28.29,16.9,-261.76,1.68,5.37,1.53,,2011-05-02
2011,5,3,24.75,16.41,-264.81,4.42,3.71,1.03,,2011-05-03
2011,5,4,25.79,16.37,-263.74,4.71,4.41,2.03,,2011-05-04
2011,5,5,26.2,16.65,-263.6,4.34,5.53,2.64,,2011-05-05
2011,5,6,27.76,17.04,-262.43,4.02,6.74,2.36,,2011-05-06
2011,5,7,27.88,16.71,-261.97,2.7,5.62,2.91,,2011-05-07
2011,5,8,28.2,17.19,-262.13,2.55,6.16,2.71,,2011-05-08
2011,5,9,28.83,17.21,-261.52,2.29,6.98,3.92,,2011-05-09
2011,5,10,29.08,17.02,-261.1,1.78,6.32,3.12,,2011-05-10
2011,5,11,28.57,16.76,-261.34,0.51,6.83,4.36,,2011-05-11
2011,5,12,27.98,16.47,-261.63,0.59,6.92,4.14,,2011-05-12
2011,5,13,26.95,17.08,-263.27,0.49,6.69,2.93,,2011-05-13
2011,5,14,29.51,16.62,-260.25,0.29,5.8,2.46,,2011-05-14
2011,5,15,29.25,16.95,-260.86,0.08,6.23,2.95,,2011-05-15
2011,5,16,28.59,17.01,-261.56,0.4,6.52,2.94,,2011-05-16
2011,5,17,29.83,17.17,-260.49,0.22,6.33,2.55,,2011-05-17
2011,5,18,28.12,17.61,-262.64,1.52,5.98,2.66,,2011-05-18
2011,5,19,28.07,17.23,-262.31,2.67,5.18,2.48,,2011-05-19
2011,5,20,25.22,16.13,-264.06,2.9,5.66,1.76,,2011-05-20
2011,5,21,25.06,14.93,-263.02,1.72,4.32,1.94,,2011-05-21
2011,5,22,26.96,15.39,-261.58,1.28,5.42,1.97,,2011-05-22
2011,5,23,28.24,15.58,-260.49,0.62,5.41,2.2,,2011-05-23
2011,5,24,28.14,16.9,-261.91,0.41,6.05,2.5,,2011-05-24
2011,5,25,28.22,15.63,-260.56,0.22,4.87,1.74,,2011-05-25
2011,5,26,28.33,15.48,-260.31,3.78,3.52,0.6,,2011-05-26
2011,5,27,28.3,17.27,-262.13,3.33,2.98,0.59,,2011-05-27
2011,5,28,25.19,15.91,-263.86,4.16,5.19,1.62,,2011-05-28
2011,5,29,28.6,16.19,-260.75,1.68,5.44,2.06,,2011-05-29
2011,5,30,28.57,14.32,-258.9,3.24,4.67,1.87,,2011-05-30
2011,5,31,27.29,16.54,-262.4,0.42,5,1.58,,2011-05-31
2011,6,1,25.26,16.36,-264.25,1.25,5.81,1.62,,2011-06-01
2011,6,2,27.6,15.68,-261.22,0.27,5.02,1.7,,2011-06-02
2011,6,3,27,15.27,-261.42,0.38,6.7,2.64,,2011-06-03
2011,6,4,28.73,15.51,-259.92,0.08,6.55,2.4,,2011-06-04
2011,6,5,29.26,16.06,-259.95,0.12,6.13,2.77,,2011-06-05
2011,6,6,26.58,16.85,-263.42,0.76,5.58,2.73,,2011-06-06
2011,6,7,28.21,15.94,-260.88,0.23,6.45,2.39,,2011-06-07
2011,6,8,28.33,15.98,-260.81,0.09,4.75,2.27,,2011-06-08
2011,6,9,23.44,16.37,-266.08,1.43,4.62,1.52,,2011-06-09
2011,6,10,26.04,16.07,-263.18,5.63,4.27,1.17,,2011-06-10
2011,6,11,27.76,15.47,-260.85,2.26,5.37,1.59,,2011-06-11
2011,6,12,24.61,17.3,-265.84,2.14,5.01,1.88,,2011-06-12
2011,6,13,24.57,16.32,-264.91,2.9,5.56,1.12,,2011-06-13
2011,6,14,26.1,15.42,-262.48,1.92,3.55,1,,2011-06-14
2011,6,15,27.65,15.6,-261.1,1.25,4.03,0.77,,2011-06-15
2011,6,16,26.94,15.72,-261.92,0.22,5.82,2.09,,2011-06-16
2011,6,17,28.33,15.42,-260.24,0.57,4.86,1.29,,2011-06-17
2011,6,18,26.87,15.2,-261.49,0.81,5.3,1.54,,2011-06-18
2011,6,19,28.03,15.49,-260.61,0.48,5.28,2.88,,2011-06-19
2011,6,20,27.21,15.83,-261.77,0.18,5.84,2.64,,2011-06-20
2011,6,21,27.25,15.79,-261.69,0.01,6.46,2.31,,2011-06-21
2011,6,22,28.08,15.69,-260.77,0,5.15,2.59,,2011-06-22
2011,6,23,28.41,15.8,-260.53,0,5.94,1.81,,2011-06-23
2011,6,24,27.26,16.14,-262.04,0.01,4.66,1.43,,2011-06-24
2011,6,25,27.68,16.25,-261.72,0.41,3.38,1.48,,2011-06-25
2011,6,26,26.5,16.65,-263.31,0.45,5.09,1.67,,2011-06-26
2011,6,27,26.45,16.71,-263.41,0.43,5.19,2.01,,2011-06-27
2011,6,28,27.69,15.96,-261.42,0.17,5.68,2.12,,2011-06-28
2011,6,29,27.37,15.51,-261.29,0.17,4.54,1.7,,2011-06-29
2011,6,30,25.83,16.08,-263.41,2.67,5.36,1.96,,2011-06-30
2011,7,1,24.39,16.73,-265.49,1.89,3.84,1.27,,2011-07-01
2011,7,2,28.97,15.92,-260.1,0.76,2.59,1.05,,2011-07-02
2011,7,3,30.23,16.05,-258.97,0.51,3.38,1.33,,2011-07-03
2011,7,4,28.53,15.96,-260.58,0.55,5.72,2.22,,2011-07-04
2011,7,5,26.3,15.85,-262.7,1.58,5.22,1.84,,2011-07-05
2011,7,6,27.92,14.85,-260.08,1.28,4.98,0.36,,2011-07-06
2011,7,7,26.34,15.56,-262.36,2.6,3.81,0.14,,2011-07-07
2011,7,8,26.91,15.28,-261.52,2.37,4.86,1.79,,2011-07-08
2011,7,9,26.17,14.97,-261.95,0.22,6.28,3.15,,2011-07-09
2011,7,10,28.04,13.54,-258.65,0,7.12,3.06,,2011-07-10
2011,7,11,28.23,13.32,-258.24,0,6.49,3.35,,2011-07-11
2011,7,12,28.34,14.05,-258.85,0,5.01,2.35,,2011-07-12
2011,7,13,27.11,15.38,-261.42,0,6.15,3.57,,2011-07-13
2011,7,14,26.66,15.71,-262.2,0,6.46,3.6,,2011-07-14
2011,7,15,29.22,15.24,-259.17,0.08,5.1,3.34,,2011-07-15
2011,7,16,29.48,15.71,-259.38,0.06,5,2.87,,2011-07-16
2011,7,17,28.26,14.94,-259.82,0.25,5.59,2.56,,2011-07-17
2011,7,18,27.09,15.05,-261.11,3.34,4.65,2.49,,2011-07-18
2011,7,19,26.38,15.63,-262.4,1.04,5.37,1.78,,2011-07-19
2011,7,20,28.28,15.52,-260.39,0.37,4.67,1.93,,2011-07-20
2011,7,21,28.2,15.87,-260.81,0.41,5.16,2.52,,2011-07-21
2011,7,22,27.81,15.62,-260.95,0.35,4.97,2.23,,2011-07-22
2011,7,23,27.88,15.77,-261.03,0.33,4.06,2.46,,2011-07-23
2011,7,24,26.52,16.4,-263.02,0.75,4.9,1.42,,2011-07-24
2011,7,25,25.28,16.37,-264.24,0.07,4.45,0.91,,2011-07-25
2011,7,26,28.6,16.59,-261.14,0.02,3.5,1.49,,2011-07-26
2011,7,27,29.77,17.01,-260.38,0.01,3.05,1.07,,2011-07-27
2011,7,28,27.85,17.12,-262.42,0.02,5.29,1.67,,2011-07-28
2011,7,29,29.87,16.06,-259.34,0.02,5.34,3.64,,2011-07-29
2011,7,30,29.79,14.72,-258.08,0.01,5.61,3.12,,2011-07-30
2011,7,31,28.4,14.45,-259.2,0.02,5.41,2.64,,2011-07-31
2011,8,1,27.46,15.47,-261.16,0,7.16,3.73,,2011-08-01
2011,8,2,28.55,14.82,-259.43,0,6.95,3.2,,2011-08-02
2011,8,3,29.12,14.13,-258.16,0,5.83,2.66,,2011-08-03
2011,8,4,29.22,15.83,-259.76,0,6.45,4.37,,2011-08-04
2011,8,5,28.39,14.98,-259.73,0,6.75,2.55,,2011-08-05
2011,8,6,27.21,14.22,-260.16,0,5.44,2.51,,2011-08-06
2011,8,7,26.08,15.55,-262.63,0.01,5.47,3.28,,2011-08-07
2011,8,8,25.56,14.86,-262.45,0.01,6.05,2.54,,2011-08-08
2011,8,9,23.35,15.06,-264.86,0.44,5.82,2.65,,2011-08-09
2011,8,10,23.15,15.61,-265.61,0.38,4.91,1.88,,2011-08-10
2011,8,11,26.7,15.46,-261.92,0.47,5.19,2.84,,2011-08-11
2011,8,12,27.08,15.89,-261.96,0.18,4.72,2.36,,2011-08-12
2011,8,13,26.7,14.55,-261,0.34,5.57,2.45,,2011-08-13
2011,8,14,29.06,14.55,-258.64,0.59,4.65,2.09,,2011-08-14
2011,8,15,29.15,16.08,-260.08,0.27,3.89,2.83,,2011-08-15
2011,8,16,26.61,15.93,-262.46,0.1,5.29,1.05,,2011-08-16
2011,8,17,29.29,14.42,-258.27,0.06,6.36,1.39,,2011-08-17
2011,8,18,29.75,15.19,-258.6,0.06,5.84,2.4,,2011-08-18
2011,8,19,29.44,15.19,-258.91,0,5.37,2.95,,2011-08-19
2011,8,20,29.3,15.6,-259.45,0,5.71,3.48,,2011-08-20
2011,8,21,30.93,15.63,-257.85,0.01,5.71,1.93,,2011-08-21
2011,8,22,30.07,15.65,-258.74,0,4.69,2.82,,2011-08-22
2011,8,23,27.06,16.35,-262.44,0.01,5.26,3.23,,2011-08-23
2011,8,24,30.04,15.42,-258.52,0.21,5.45,2.91,,2011-08-24
2011,8,25,26.22,15.75,-262.68,1.28,4.27,2.35,,2011-08-25
2011,8,26,27.4,16.05,-261.79,0.82,5.79,2.38,,2011-08-26
2011,8,27,27.61,16.44,-261.99,0.16,4.82,2.38,,2011-08-27
2011,8,28,27.73,16.08,-261.51,0.37,5.19,2.82,,2011-08-28
2011,8,29,26.49,16.17,-262.83,0.44,6.13,2.24,,2011-08-29
2011,8,30,29.92,15.41,-258.64,0.44,6.2,3.09,,2011-08-30
2011,8,31,30.15,15.88,-258.88,0.16,5.87,2.71,,2011-08-31
2011,9,1,28.89,15.89,-260.15,0.72,4.81,1.59,,2011-09-01
2011,9,2,27,16.75,-262.9,3,4.8,2.19,,2011-09-02
2011,9,3,21.96,16.26,-267.45,1.55,6.28,1.34,,2011-09-03
2011,9,4,26.26,15.63,-262.52,2.18,5.92,0.16,,2011-09-04
2011,9,5,24.51,17.05,-265.69,0.95,4.54,2.36,,2011-09-05
2011,9,6,23.64,15.61,-265.11,3.46,6.2,1.59,,2011-09-06
2011,9,7,26.19,15.04,-262,2.37,5.48,1.95,,2011-09-07
2011,9,8,27.98,14.71,-259.88,2.15,4.35,2.35,,2011-09-08
2011,9,9,28.61,16.06,-260.6,0.34,5.21,1.84,,2011-09-09
2011,9,10,25.95,16.23,-263.42,0.56,7.3,2.78,,2011-09-10
2011,9,11,29.15,15.08,-259.08,0.25,6.88,3.02,,2011-09-11
2011,9,12,28.82,15.78,-260.11,0.17,7.06,2.13,,2011-09-12
2011,9,13,28.58,15.32,-259.89,0.33,5.7,1.9,,2011-09-13
2011,9,14,28.49,16.04,-260.69,0.3,6.14,2.5,,2011-09-14
2011,9,15,29.82,15.59,-258.92,0.34,6.29,1.77,,2011-09-15
2011,9,16,27.57,17.23,-262.81,0.62,5.4,1.75,,2011-09-16
2011,9,17,27.01,16.42,-262.56,0.59,5.69,1.9,,2011-09-17
2011,9,18,28.31,15.97,-260.81,2.75,6.19,2.71,,2011-09-18
2011,9,19,28.93,15.12,-259.35,0.72,5.64,1.52,,2011-09-19
2011,9,20,30.18,17.31,-260.28,1.46,5.34,1.68,,2011-09-20
2011,9,21,30.79,16.98,-259.35,1.58,4.97,1.69,,2011-09-21
2011,9,22,29.76,16,-259.38,1.37,5.84,1.84,,2011-09-22
2011,9,23,29.55,16.35,-259.95,0.07,6.4,2.4,,2011-09-23
2011,9,24,29.32,17.05,-260.88,0.27,6.7,2.63,,2011-09-24
2011,9,25,29.49,16.24,-259.9,0.06,7.2,2.91,,2011-09-25
2011,9,26,29.37,15.4,-259.17,0.04,7.05,3.35,,2011-09-26
2011,9,27,29.51,16.4,-260.04,0.2,5.93,1.79,,2011-09-27
2011,9,28,28.66,15.37,-259.85,0.64,4.94,2.04,,2011-09-28
2011,9,29,30.26,16.47,-259.35,0.52,6.01,2.66,,2011-09-29
2011,9,30,30.46,16.05,-258.74,0.23,4.84,2.16,,2011-09-30
2011,10,1,30.85,17.15,-259.45,0.43,3.37,1.13,,2011-10-01
2011,10,2,25.3,18.02,-265.87,1.03,2.58,1.07,,2011-10-02
2011,10,3,28.5,17.58,-262.23,0.62,5.5,2.67,,2011-10-03
2011,10,4,30.05,17.84,-260.95,0.2,6.03,1.52,,2011-10-04
2011,10,5,24.18,17.21,-266.18,0.62,3.33,0.18,,2011-10-05
2011,10,6,29.01,16.05,-260.19,0.47,5.71,1.84,,2011-10-06
2011,10,7,28.06,17.72,-262.81,0.68,7.3,2.89,,2011-10-07
2011,10,8,26.9,16.01,-262.25,3.71,6.98,3.41,,2011-10-08
2011,10,9,28,14.4,-259.56,3.26,6.62,2.92,,2011-10-09
2011,10,10,28.14,15.47,-260.48,1.86,6.04,2.47,,2011-10-10
2011,10,11,28.62,15.55,-260.08,1.89,6.2,2.04,,2011-10-11
2011,10,12,27.29,16.26,-262.11,9.46,5.83,3.23,,2011-10-12
2011,10,13,24.81,16.55,-264.88,10.42,7.43,3.66,,2011-10-13
2011,10,14,25.51,16.01,-263.65,5.09,9.02,4.01,,2011-10-14
2011,10,15,27.05,15.25,-261.35,5.68,7,3.74,,2011-10-15
2011,10,16,24.92,15.67,-263.9,7.51,6.2,2.16,,2011-10-16
2011,10,17,26.24,14.47,-261.38,3.13,5.21,1.63,,2011-10-17
2011,10,18,27.54,17,-262.61,2.68,7.74,3.35,,2011-10-18
2011,10,19,28.01,16.5,-261.64,1.74,6.99,2.94,,2011-10-19
2011,10,20,28.55,16.89,-261.49,0.87,7.61,3.51,,2011-10-20
2011,10,21,28.39,17.12,-261.88,1.65,6.24,3.01,,2011-10-21
2011,10,22,28.26,16.72,-261.61,2.35,6.42,3.16,,2011-10-22
2011,10,23,28.58,16.39,-260.97,1.82,5.7,2.98,,2011-10-23
2011,10,24,27.68,16.18,-261.65,1.54,7.4,2.98,,2011-10-24
2011,10,25,28.63,16.6,-261.12,1.63,5.71,2.16,,2011-10-25
2011,10,26,29.42,15.76,-259.49,0.88,6.2,2.05,,2011-10-26
2011,10,27,30.22,13.33,-256.27,1.16,5.86,1.94,,2011-10-27
2011,10,28,24.22,17.23,-266.17,4.34,5.43,0.87,,2011-10-28
2011,10,29,26.53,16.85,-263.47,2.85,4.15,0.77,,2011-10-29
2011,10,30,25.3,15.85,-263.69,0.19,3.14,0.32,,2011-10-30
2011,10,31,26.77,15.29,-261.67,0.04,2.94,0.36,,2011-10-31
2011,11,1,26.05,16.92,-264.02,1.84,4.11,0.72,,2011-11-01
2011,11,2,26.76,16.3,-262.69,5.26,3.59,0.69,,2011-11-02
2011,11,3,22.35,16.34,-267.13,4.67,5.56,0.47,,2011-11-03
2011,11,4,26.62,15.67,-262.2,4.05,2.56,0.9,,2011-11-04
2011,11,5,24.06,16.03,-265.11,10.76,3.36,0.63,,2011-11-05
2011,11,6,24.54,16.4,-265.02,6.68,3.19,0.66,,2011-11-06
2011,11,7,28.04,15.83,-260.95,4.96,4.11,0.66,,2011-11-07
2011,11,8,26.48,16.19,-262.85,9.27,2.96,1.61,,2011-11-08
2011,11,9,24.3,16.59,-265.44,5.83,3.78,2.09,,2011-11-09
2011,11,10,25.43,15.99,-263.71,9.12,5.41,1.86,,2011-11-10
2011,11,11,25.15,15.61,-263.6,8.81,6.82,3.63,,2011-11-11
2011,11,12,27.08,16.31,-262.38,1.43,8.2,4.04,,2011-11-12
2011,11,13,27.69,15.79,-261.24,0.98,9.16,3.48,,2011-11-13
2011,11,14,27.89,14.14,-259.4,0.74,7.68,3.95,,2011-11-14
2011,11,15,26.64,14.83,-261.35,0.19,9.06,4.89,,2011-11-15
2011,11,16,27.65,13.16,-258.67,0.31,8.98,4.07,,2011-11-16
2011,11,17,26.8,15.23,-261.58,0.63,6.83,3.68,,2011-11-17
2011,11,18,27.47,16.48,-262.16,1.47,7.16,2.54,,2011-11-18
2011,11,19,27.58,16.05,-261.62,1.88,6.77,1.38,,2011-11-19
2011,11,20,27.22,16.12,-262.05,2.21,5.59,2.07,,2011-11-20
2011,11,21,28.29,12.82,-257.68,0.01,6.78,2.23,,2011-11-21
2011,11,22,25.71,13.27,-260.71,4.19,6.12,2.35,,2011-11-22
2011,11,23,26.36,15.44,-262.22,12.17,5,1.97,,2011-11-23
2011,11,24,24.46,16.94,-265.63,8.18,6.7,1.27,,2011-11-24
2011,11,25,24.69,16.61,-265.06,5.39,5.53,0.87,,2011-11-25
2011,11,26,19.9,15.51,-268.77,12.02,4.09,1.05,,2011-11-26
2011,11,27,25.2,14.44,-262.39,6.41,3.09,0.41,,2011-11-27
2011,11,28,21.8,16.05,-267.41,5.29,5.45,1.44,,2011-11-28
2011,11,29,22.94,15.78,-265.99,4.25,3.68,0.83,,2011-11-29
2011,11,30,22.83,15.58,-265.91,4.45,2.08,0.65,,2011-11-30
2011,12,1,20.75,15.63,-268.03,15.67,3.02,0.66,,2011-12-01
2011,12,2,25.08,15.42,-263.49,1.68,2.8,0.16,,2011-12-02
2011,12,3,24.44,15.57,-264.27,0.91,5.75,1.94,,2011-12-03
2011,12,4,24.96,14.1,-262.29,0.25,6.9,2.73,,2011-12-04
2011,12,5,26.01,12.58,-259.72,0.08,7.62,2.94,,2011-12-05
